file,model,prompt,target_bpm,tempo_bpm,tempo_stability,beat_strength,key,key_stability,tonal_strength,success
prompt_003_seed01.wav,musicgen-small,"dubstep, 177 BPM, instrumentation: piano, bass, drums, structure: intro-A-B-A, distortion",177,,0.7716172163186212,,,,0.1379239110885011,True
prompt_003_seed02.wav,musicgen-small,"dubstep, 177 BPM, instrumentation: piano, bass, drums, structure: intro-A-B-A, distortion",177,,0.9009441301155482,,,,0.16848465130753,True
prompt_004_seed00.wav,musicgen-small,"house, 180 BPM, instrumentation: acoustic guitar, vocals, structure: 8-bar intro, 16-bar verse, 16-bar chorus, echo",180,,1.0,,,,0.19065248881963115,True
prompt_004_seed01.wav,musicgen-small,"house, 180 BPM, instrumentation: acoustic guitar, vocals, structure: 8-bar intro, 16-bar verse, 16-bar chorus, echo",180,,0.8856049992293737,,,,0.1344761617582787,True
prompt_004_seed02.wav,musicgen-small,"house, 180 BPM, instrumentation: acoustic guitar, vocals, structure: 8-bar intro, 16-bar verse, 16-bar chorus, echo",180,,0.8706613060116876,,,,0.1592772545729827,True
prompt_005_seed00.wav,musicgen-small,"reggae, 62 BPM, instrumentation: strings, piano, structure: AABA, 8 bars each, tape saturation",62,,0.7596979234752723,,,,0.20203683142464068,True
prompt_005_seed01.wav,musicgen-small,"reggae, 62 BPM, instrumentation: strings, piano, structure: AABA, 8 bars each, tape saturation",62,,0.9761905900563377,,,,0.2221414166765151,True
prompt_005_seed02.wav,musicgen-small,"reggae, 62 BPM, instrumentation: strings, piano, structure: AABA, 8 bars each, tape saturation",62,,1.0,,,,0.14348182007855104,True
prompt_006_seed00.wav,musicgen-small,"soul, 155 BPM, instrumentation: guitar, bass, drums, structure: verse-chorus-verse-chorus-bridge-chorus, tape saturation",155,,0.8504092050030578,,,,0.035364294220400216,True
prompt_006_seed01.wav,musicgen-small,"soul, 155 BPM, instrumentation: guitar, bass, drums, structure: verse-chorus-verse-chorus-bridge-chorus, tape saturation",155,,0.7639486630602073,,,,0.05719807012100453,True
prompt_006_seed02.wav,musicgen-small,"soul, 155 BPM, instrumentation: guitar, bass, drums, structure: verse-chorus-verse-chorus-bridge-chorus, tape saturation",155,,0.9999999999999998,,,,0.06882694069780415,True
prompt_007_seed00.wav,musicgen-small,"jazz, 172 BPM, instrumentation: violin, cello, piano, structure: intro-A-B-A, reverb",172,,0.9537561987377976,,,,0.3875780385416123,True
prompt_007_seed01.wav,musicgen-small,"jazz, 172 BPM, instrumentation: violin, cello, piano, structure: intro-A-B-A, reverb",172,,0.8619700440162312,,,,0.4163028825755999,True
prompt_007_seed02.wav,musicgen-small,"jazz, 172 BPM, instrumentation: violin, cello, piano, structure: intro-A-B-A, reverb",172,,0.923898077535439,,,,0.3834085649804875,True
prompt_008_seed00.wav,musicgen-small,"trap, 148 BPM, instrumentation: acoustic guitar, vocals, structure: 4-bar intro, 32-bar development, clean production",148,,0.8346632136573555,,,,0.09512474098453072,True
prompt_008_seed01.wav,musicgen-small,"trap, 148 BPM, instrumentation: acoustic guitar, vocals, structure: 4-bar intro, 32-bar development, clean production",148,,0.8595667672924727,,,,0.11584011525471705,True
prompt_008_seed02.wav,musicgen-small,"trap, 148 BPM, instrumentation: acoustic guitar, vocals, structure: 4-bar intro, 32-bar development, clean production",148,,0.9722443406074048,,,,0.2349905516243025,True
prompt_009_seed00.wav,musicgen-small,"folk, 132 BPM, instrumentation: guitar, bass, drums, structure: 8-bar intro, 16-bar verse, 16-bar chorus, distortion",132,,1.0,,,,0.04893786429629399,True
prompt_009_seed01.wav,musicgen-small,"folk, 132 BPM, instrumentation: guitar, bass, drums, structure: 8-bar intro, 16-bar verse, 16-bar chorus, distortion",132,,0.9760163463229858,,,,0.07367759186223233,True
prompt_009_seed02.wav,musicgen-small,"folk, 132 BPM, instrumentation: guitar, bass, drums, structure: 8-bar intro, 16-bar verse, 16-bar chorus, distortion",132,,1.0,,,,0.05850819016582076,True
prompt_010_seed00.wav,musicgen-small,"blues, 190 BPM, instrumentation: guitar, bass, drums, structure: 32-bar standard form, lo-fi texture",190,,0.9824125072269281,,,,0.14208063088915335,True
prompt_010_seed01.wav,musicgen-small,"blues, 190 BPM, instrumentation: guitar, bass, drums, structure: 32-bar standard form, lo-fi texture",190,,0.9942353046048839,,,,0.18904003624169197,True
prompt_010_seed02.wav,musicgen-small,"blues, 190 BPM, instrumentation: guitar, bass, drums, structure: 32-bar standard form, lo-fi texture",190,,1.0,,,,0.039495709765795306,True
prompt_011_seed00.wav,musicgen-small,"funk, 111 BPM, instrumentation: strings, piano, structure: verse-chorus-verse-chorus-bridge-chorus, tape saturation",111,,0.9799037078390115,,,,0.0405820864730706,True
prompt_011_seed01.wav,musicgen-small,"funk, 111 BPM, instrumentation: strings, piano, structure: verse-chorus-verse-chorus-bridge-chorus, tape saturation",111,,0.9612825303858323,,,,0.05685318289572994,True
prompt_011_seed02.wav,musicgen-small,"funk, 111 BPM, instrumentation: strings, piano, structure: verse-chorus-verse-chorus-bridge-chorus, tape saturation",111,,0.980173082042322,,,,0.10108980231488673,True
prompt_012_seed00.wav,musicgen-small,"reggae, 95 BPM, instrumentation: guitar, bass, drums, structure: intro-A-B-A, echo",95,,1.0,,,,0.12853755127690425,True
prompt_012_seed01.wav,musicgen-small,"reggae, 95 BPM, instrumentation: guitar, bass, drums, structure: intro-A-B-A, echo",95,,0.874616343386159,,,,0.1694685982459424,True
prompt_012_seed02.wav,musicgen-small,"reggae, 95 BPM, instrumentation: guitar, bass, drums, structure: intro-A-B-A, echo",95,,0.8373463819220183,,,,0.06498246002602936,True
prompt_013_seed00.wav,musicgen-small,"house, 111 BPM, instrumentation: saxophone, piano, bass, drums, structure: verse-chorus-verse-chorus-bridge-chorus, phaser",111,,0.9999999999999996,,,,0.09530244754085992,True
prompt_013_seed01.wav,musicgen-small,"house, 111 BPM, instrumentation: saxophone, piano, bass, drums, structure: verse-chorus-verse-chorus-bridge-chorus, phaser",111,,1.0,,,,0.025455010542407397,True
prompt_013_seed02.wav,musicgen-small,"house, 111 BPM, instrumentation: saxophone, piano, bass, drums, structure: verse-chorus-verse-chorus-bridge-chorus, phaser",111,,0.9999999999999996,,,,0.08878783001689883,True
prompt_014_seed00.wav,musicgen-small,"pop, 142 BPM, instrumentation: piano, bass, drums, structure: AABA, 8 bars each, vinyl crackle",142,,0.9060539490708807,,,,0.11366149206765042,True
prompt_014_seed01.wav,musicgen-small,"pop, 142 BPM, instrumentation: piano, bass, drums, structure: AABA, 8 bars each, vinyl crackle",142,,1.0,,,,0.1342578856566764,True
prompt_014_seed02.wav,musicgen-small,"pop, 142 BPM, instrumentation: piano, bass, drums, structure: AABA, 8 bars each, vinyl crackle",142,,1.0,,,,0.1253174558179565,True
prompt_015_seed00.wav,musicgen-small,"reggae, 136 BPM, instrumentation: guitar, bass, drums, structure: AABA, 8 bars each, clean production",136,,1.0,,,,0.10189644555852928,True
prompt_015_seed01.wav,musicgen-small,"reggae, 136 BPM, instrumentation: guitar, bass, drums, structure: AABA, 8 bars each, clean production",136,,1.0,,,,0.03398626895474677,True
prompt_015_seed02.wav,musicgen-small,"reggae, 136 BPM, instrumentation: guitar, bass, drums, structure: AABA, 8 bars each, clean production",136,,1.0,,,,0.1604804765296779,True
prompt_016_seed00.wav,musicgen-small,"drum and bass, 98 BPM, instrumentation: saxophone, piano, bass, drums, structure: 4-bar intro, 32-bar development, chorus",98,,0.9014338735301554,,,,0.15012089623461644,True
prompt_016_seed01.wav,musicgen-small,"drum and bass, 98 BPM, instrumentation: saxophone, piano, bass, drums, structure: 4-bar intro, 32-bar development, chorus",98,,0.915740251411293,,,,0.29024843114990473,True
prompt_016_seed02.wav,musicgen-small,"drum and bass, 98 BPM, instrumentation: saxophone, piano, bass, drums, structure: 4-bar intro, 32-bar development, chorus",98,,0.8760805311068959,,,,0.14143227742302833,True
prompt_017_seed00.wav,musicgen-small,"electronic, 153 BPM, instrumentation: synthesizer, bass, drums, structure: 4-bar intro, 32-bar development, phaser",153,,0.8664682713708328,,,,0.02734720067701024,True
prompt_017_seed01.wav,musicgen-small,"electronic, 153 BPM, instrumentation: synthesizer, bass, drums, structure: 4-bar intro, 32-bar development, phaser",153,,0.9061425531537838,,,,0.032783381606656836,True
prompt_017_seed02.wav,musicgen-small,"electronic, 153 BPM, instrumentation: synthesizer, bass, drums, structure: 4-bar intro, 32-bar development, phaser",153,,0.9999999999999998,,,,0.0401839122941281,True
prompt_018_seed00.wav,musicgen-small,"techno, 106 BPM, instrumentation: saxophone, piano, bass, drums, structure: verse-chorus-verse-chorus-bridge-chorus, distortion",106,,1.0,,,,0.032086479093400344,True
prompt_018_seed01.wav,musicgen-small,"techno, 106 BPM, instrumentation: saxophone, piano, bass, drums, structure: verse-chorus-verse-chorus-bridge-chorus, distortion",106,,1.0,,,,0.09327118463547435,True
prompt_018_seed02.wav,musicgen-small,"techno, 106 BPM, instrumentation: saxophone, piano, bass, drums, structure: verse-chorus-verse-chorus-bridge-chorus, distortion",106,,1.0,,,,0.08460820380926493,True
prompt_019_seed00.wav,musicgen-small,"drum and bass, 110 BPM, instrumentation: guitar, bass, drums, structure: 8-bar intro, 16-bar verse, 16-bar chorus, reverb",110,,0.9795554141662706,,,,0.06120714732624366,True
prompt_019_seed01.wav,musicgen-small,"drum and bass, 110 BPM, instrumentation: guitar, bass, drums, structure: 8-bar intro, 16-bar verse, 16-bar chorus, reverb",110,,0.9921544895640559,,,,0.07667456845917375,True
prompt_019_seed02.wav,musicgen-small,"drum and bass, 110 BPM, instrumentation: guitar, bass, drums, structure: 8-bar intro, 16-bar verse, 16-bar chorus, reverb",110,,0.8851952067442521,,,,0.08951982234447076,True
prompt_020_seed00.wav,musicgen-small,"ambient, 182 BPM, instrumentation: saxophone, piano, bass, drums, structure: intro-A-B-A, reverb",182,,0.9270697301829208,,,,0.0389387744478602,True
prompt_020_seed01.wav,musicgen-small,"ambient, 182 BPM, instrumentation: saxophone, piano, bass, drums, structure: intro-A-B-A, reverb",182,,0.8583398095381906,,,,0.2720102883043104,True
prompt_020_seed02.wav,musicgen-small,"ambient, 182 BPM, instrumentation: saxophone, piano, bass, drums, structure: intro-A-B-A, reverb",182,,0.8389465217963558,,,,0.3199596373760758,True
prompt_021_seed00.wav,musicgen-small,"house, 77 BPM, instrumentation: acoustic guitar, vocals, structure: intro-A-B-A, vinyl crackle",77,,0.9999999999999998,,,,0.19271894945680212,True
prompt_021_seed01.wav,musicgen-small,"house, 77 BPM, instrumentation: acoustic guitar, vocals, structure: intro-A-B-A, vinyl crackle",77,,0.9771720569535599,,,,0.18863997656939657,True
prompt_021_seed02.wav,musicgen-small,"house, 77 BPM, instrumentation: acoustic guitar, vocals, structure: intro-A-B-A, vinyl crackle",77,,0.7556162779633755,,,,0.1716882033077496,True
prompt_022_seed00.wav,musicgen-small,"reggae, 175 BPM, instrumentation: electric guitar, bass, drums, keyboard, structure: 8-bar intro, 16-bar verse, 16-bar chorus, lo-fi texture",175,,0.7787881904274634,,,,0.06484388879718417,True
prompt_022_seed01.wav,musicgen-small,"reggae, 175 BPM, instrumentation: electric guitar, bass, drums, keyboard, structure: 8-bar intro, 16-bar verse, 16-bar chorus, lo-fi texture",175,,0.879792859049152,,,,0.051217629732729586,True
prompt_022_seed02.wav,musicgen-small,"reggae, 175 BPM, instrumentation: electric guitar, bass, drums, keyboard, structure: 8-bar intro, 16-bar verse, 16-bar chorus, lo-fi texture",175,,0.7697064954450797,,,,0.12550464820512308,True
prompt_023_seed00.wav,musicgen-small,"house, 106 BPM, instrumentation: piano, bass, drums, structure: 4-bar intro, 32-bar development, lo-fi texture",106,,1.0,,,,0.07826083889016189,True
prompt_023_seed01.wav,musicgen-small,"house, 106 BPM, instrumentation: piano, bass, drums, structure: 4-bar intro, 32-bar development, lo-fi texture",106,,1.0,,,,0.02474460895600694,True
prompt_023_seed02.wav,musicgen-small,"house, 106 BPM, instrumentation: piano, bass, drums, structure: 4-bar intro, 32-bar development, lo-fi texture",106,,1.0,,,,0.025717935428932526,True
prompt_024_seed00.wav,musicgen-small,"rock, 94 BPM, instrumentation: acoustic guitar, vocals, structure: 4-bar intro, 32-bar development, phaser",94,,0.7709297388648858,,,,0.10437705338194059,True
prompt_024_seed01.wav,musicgen-small,"rock, 94 BPM, instrumentation: acoustic guitar, vocals, structure: 4-bar intro, 32-bar development, phaser",94,,0.97628182157487,,,,0.09168060917310639,True
prompt_024_seed02.wav,musicgen-small,"rock, 94 BPM, instrumentation: acoustic guitar, vocals, structure: 4-bar intro, 32-bar development, phaser",94,,0.7438031466379762,,,,0.028100380311341766,True
prompt_025_seed00.wav,musicgen-small,"funk, 79 BPM, instrumentation: strings, piano, structure: intro-A-B-A, phaser",79,,0.9705779204470545,,,,0.059000212360846405,True
prompt_025_seed01.wav,musicgen-small,"funk, 79 BPM, instrumentation: strings, piano, structure: intro-A-B-A, phaser",79,,0.7402375144116825,,,,0.06897876740230469,True
prompt_025_seed02.wav,musicgen-small,"funk, 79 BPM, instrumentation: strings, piano, structure: intro-A-B-A, phaser",79,,0.7472028996513889,,,,0.09638588312897689,True
prompt_026_seed00.wav,musicgen-small,"pop, 158 BPM, instrumentation: violin, cello, piano, structure: 8-bar intro, 16-bar verse, 16-bar chorus, reverb",158,,0.974782573009764,,,,0.17649065737315084,True
prompt_026_seed01.wav,musicgen-small,"pop, 158 BPM, instrumentation: violin, cello, piano, structure: 8-bar intro, 16-bar verse, 16-bar chorus, reverb",158,,0.9652946112480789,,,,0.32295438367699125,True
prompt_026_seed02.wav,musicgen-small,"pop, 158 BPM, instrumentation: violin, cello, piano, structure: 8-bar intro, 16-bar verse, 16-bar chorus, reverb",158,,0.9999999999999996,,,,0.09156331580880206,True
prompt_027_seed00.wav,musicgen-small,"metal, 62 BPM, instrumentation: synthesizer, bass, drums, structure: 8-bar intro, 16-bar verse, 16-bar chorus, distortion",62,,1.0,,,,0.0967553562497172,True
prompt_027_seed01.wav,musicgen-small,"metal, 62 BPM, instrumentation: synthesizer, bass, drums, structure: 8-bar intro, 16-bar verse, 16-bar chorus, distortion",62,,0.8611795517100435,,,,0.09947468206142218,True
prompt_027_seed02.wav,musicgen-small,"metal, 62 BPM, instrumentation: synthesizer, bass, drums, structure: 8-bar intro, 16-bar verse, 16-bar chorus, distortion",62,,0.9654354430357848,,,,0.2048523432058177,True
prompt_028_seed00.wav,musicgen-small,"drum and bass, 111 BPM, instrumentation: guitar, bass, drums, structure: intro-A-B-A, echo",111,,0.9999999999999996,,,,0.05970492340211975,True
prompt_028_seed01.wav,musicgen-small,"drum and bass, 111 BPM, instrumentation: guitar, bass, drums, structure: intro-A-B-A, echo",111,,0.8939136013203717,,,,0.0871910263859359,True
prompt_028_seed02.wav,musicgen-small,"drum and bass, 111 BPM, instrumentation: guitar, bass, drums, structure: intro-A-B-A, echo",111,,0.9999999999999996,,,,0.04847385382770064,True
prompt_029_seed00.wav,musicgen-small,"drum and bass, 200 BPM, instrumentation: strings, piano, structure: verse-chorus-verse-chorus-bridge-chorus, phaser",200,,1.0,,,,0.12010158772160184,True
prompt_029_seed01.wav,musicgen-small,"drum and bass, 200 BPM, instrumentation: strings, piano, structure: verse-chorus-verse-chorus-bridge-chorus, phaser",200,,1.0,,,,0.16061572936033697,True
prompt_029_seed02.wav,musicgen-small,"drum and bass, 200 BPM, instrumentation: strings, piano, structure: verse-chorus-verse-chorus-bridge-chorus, phaser",200,,0.945376969083916,,,,0.0534711341361348,True
prompt_030_seed00.wav,musicgen-small,"folk, 191 BPM, instrumentation: synthesizer, bass, drums, structure: 4-bar intro, 32-bar development, lo-fi texture",191,,0.8701954728474562,,,,0.027982458726630743,True
prompt_030_seed01.wav,musicgen-small,"folk, 191 BPM, instrumentation: synthesizer, bass, drums, structure: 4-bar intro, 32-bar development, lo-fi texture",191,,1.0,,,,0.029392301104290808,True
prompt_030_seed02.wav,musicgen-small,"folk, 191 BPM, instrumentation: synthesizer, bass, drums, structure: 4-bar intro, 32-bar development, lo-fi texture",191,,1.0,,,,0.02528283167815215,True
prompt_031_seed00.wav,musicgen-small,"funk, 67 BPM, instrumentation: violin, cello, piano, structure: intro-A-B-A, chorus",67,,0.7649904359559584,,,,0.2208063616534478,True
prompt_031_seed01.wav,musicgen-small,"funk, 67 BPM, instrumentation: violin, cello, piano, structure: intro-A-B-A, chorus",67,,0.8166941038321887,,,,0.1694170220819361,True
prompt_031_seed02.wav,musicgen-small,"funk, 67 BPM, instrumentation: violin, cello, piano, structure: intro-A-B-A, chorus",67,,1.0,,,,0.06269096916310812,True
prompt_032_seed00.wav,musicgen-small,"blues, 108 BPM, instrumentation: guitar, bass, drums, structure: verse-chorus-verse-chorus-bridge-chorus, vinyl crackle",108,,0.9934890398383597,,,,0.1191194738813608,True
prompt_032_seed01.wav,musicgen-small,"blues, 108 BPM, instrumentation: guitar, bass, drums, structure: verse-chorus-verse-chorus-bridge-chorus, vinyl crackle",108,,1.0,,,,0.17657529178699782,True
prompt_032_seed02.wav,musicgen-small,"blues, 108 BPM, instrumentation: guitar, bass, drums, structure: verse-chorus-verse-chorus-bridge-chorus, vinyl crackle",108,,1.0,,,,0.1318584803378594,True
prompt_033_seed00.wav,musicgen-small,"blues, 92 BPM, instrumentation: piano, bass, drums, structure: 8-bar intro, 16-bar verse, 16-bar chorus, vinyl crackle",92,,0.9964542279856062,,,,0.22380756222850728,True
prompt_033_seed01.wav,musicgen-small,"blues, 92 BPM, instrumentation: piano, bass, drums, structure: 8-bar intro, 16-bar verse, 16-bar chorus, vinyl crackle",92,,0.7721950251118562,,,,0.16925148804432133,True
prompt_033_seed02.wav,musicgen-small,"blues, 92 BPM, instrumentation: piano, bass, drums, structure: 8-bar intro, 16-bar verse, 16-bar chorus, vinyl crackle",92,,0.7603131656990881,,,,0.15522174338353034,True
prompt_034_seed00.wav,musicgen-small,"jazz, 98 BPM, instrumentation: electric guitar, bass, drums, keyboard, structure: 8-bar intro, 16-bar verse, 16-bar chorus, phaser",98,,0.9904762221440813,,,,0.19925834453328084,True
prompt_034_seed01.wav,musicgen-small,"jazz, 98 BPM, instrumentation: electric guitar, bass, drums, keyboard, structure: 8-bar intro, 16-bar verse, 16-bar chorus, phaser",98,,0.901986356948562,,,,0.30886113369070634,True
prompt_034_seed02.wav,musicgen-small,"jazz, 98 BPM, instrumentation: electric guitar, bass, drums, keyboard, structure: 8-bar intro, 16-bar verse, 16-bar chorus, phaser",98,,1.0,,,,0.16907557423724595,True
prompt_035_seed00.wav,musicgen-small,"drum and bass, 177 BPM, instrumentation: synthesizer, bass, drums, structure: intro-A-B-A, echo",177,,0.7924311820352681,,,,0.08611574752339435,True
prompt_035_seed01.wav,musicgen-small,"drum and bass, 177 BPM, instrumentation: synthesizer, bass, drums, structure: intro-A-B-A, echo",177,,0.8677373276200225,,,,0.126145664091167,True
prompt_035_seed02.wav,musicgen-small,"drum and bass, 177 BPM, instrumentation: synthesizer, bass, drums, structure: intro-A-B-A, echo",177,,0.806912131550361,,,,0.1075334745014842,True
prompt_036_seed00.wav,musicgen-small,"drum and bass, 73 BPM, instrumentation: saxophone, piano, bass, drums, structure: AABA, 8 bars each, reverb",73,,1.0,,,,0.10544574279240182,True
prompt_036_seed01.wav,musicgen-small,"drum and bass, 73 BPM, instrumentation: saxophone, piano, bass, drums, structure: AABA, 8 bars each, reverb",73,,0.7799087328634564,,,,0.1850612496180467,True
prompt_036_seed02.wav,musicgen-small,"drum and bass, 73 BPM, instrumentation: saxophone, piano, bass, drums, structure: AABA, 8 bars each, reverb",73,,0.7616197969482806,,,,0.16168459753657616,True
prompt_037_seed00.wav,musicgen-small,"funk, 80 BPM, instrumentation: saxophone, piano, bass, drums, structure: 32-bar standard form, chorus",80,,0.796832389064369,,,,0.07784372103303094,True
prompt_037_seed01.wav,musicgen-small,"funk, 80 BPM, instrumentation: saxophone, piano, bass, drums, structure: 32-bar standard form, chorus",80,,0.8236226765129698,,,,0.0761531100503573,True
prompt_037_seed02.wav,musicgen-small,"funk, 80 BPM, instrumentation: saxophone, piano, bass, drums, structure: 32-bar standard form, chorus",80,,0.8138092348599866,,,,0.07647817450510563,True
prompt_038_seed00.wav,musicgen-small,"rock, 67 BPM, instrumentation: piano, bass, drums, structure: 32-bar standard form, tape saturation",67,,0.9773563006456927,,,,0.21015331772451884,True
prompt_038_seed01.wav,musicgen-small,"rock, 67 BPM, instrumentation: piano, bass, drums, structure: 32-bar standard form, tape saturation",67,,1.0,,,,0.22893297487979003,True
prompt_038_seed02.wav,musicgen-small,"rock, 67 BPM, instrumentation: piano, bass, drums, structure: 32-bar standard form, tape saturation",67,,0.9061288383313285,,,,0.07209788845321641,True
prompt_039_seed00.wav,musicgen-small,"folk, 103 BPM, instrumentation: synthesizer, bass, drums, structure: intro-A-B-A, chorus",103,,1.0,,,,0.0747082395520422,True
prompt_039_seed01.wav,musicgen-small,"folk, 103 BPM, instrumentation: synthesizer, bass, drums, structure: intro-A-B-A, chorus",103,,0.9863185481306174,,,,0.14254649090064564,True
prompt_039_seed02.wav,musicgen-small,"folk, 103 BPM, instrumentation: synthesizer, bass, drums, structure: intro-A-B-A, chorus",103,,1.0,,,,0.06398598186249582,True
prompt_040_seed00.wav,musicgen-small,"ambient, 74 BPM, instrumentation: acoustic guitar, vocals, structure: 32-bar standard form, distortion",74,,0.7531623278746723,,,,0.23918353349740262,True
prompt_040_seed01.wav,musicgen-small,"ambient, 74 BPM, instrumentation: acoustic guitar, vocals, structure: 32-bar standard form, distortion",74,,0.9722656732485385,,,,0.2526562708109614,True
prompt_040_seed02.wav,musicgen-small,"ambient, 74 BPM, instrumentation: acoustic guitar, vocals, structure: 32-bar standard form, distortion",74,,0.9258310380931131,,,,0.2546539384979223,True
prompt_041_seed00.wav,musicgen-small,"trap, 62 BPM, instrumentation: guitar, bass, drums, structure: 8-bar intro, 16-bar verse, 16-bar chorus, phaser",62,,1.0,,,,0.10863329719948356,True
prompt_041_seed01.wav,musicgen-small,"trap, 62 BPM, instrumentation: guitar, bass, drums, structure: 8-bar intro, 16-bar verse, 16-bar chorus, phaser",62,,1.0,,,,0.24228679895344885,True
prompt_041_seed02.wav,musicgen-small,"trap, 62 BPM, instrumentation: guitar, bass, drums, structure: 8-bar intro, 16-bar verse, 16-bar chorus, phaser",62,,1.0,,,,0.16818764848911283,True
prompt_042_seed00.wav,musicgen-small,"blues, 176 BPM, instrumentation: strings, piano, structure: 32-bar standard form, chorus",176,,0.748178157528858,,,,0.08920550232713953,True
prompt_042_seed01.wav,musicgen-small,"blues, 176 BPM, instrumentation: strings, piano, structure: 32-bar standard form, chorus",176,,1.0,,,,0.07242937956649864,True
prompt_042_seed02.wav,musicgen-small,"blues, 176 BPM, instrumentation: strings, piano, structure: 32-bar standard form, chorus",176,,0.9999999999999996,,,,0.09628409876496469,True
prompt_043_seed00.wav,musicgen-small,"soul, 72 BPM, instrumentation: piano, bass, drums, structure: AABA, 8 bars each, bit-crush",72,,0.7499091903115129,,,,0.20889010110085515,True
prompt_043_seed01.wav,musicgen-small,"soul, 72 BPM, instrumentation: piano, bass, drums, structure: AABA, 8 bars each, bit-crush",72,,1.0,,,,0.1844269685358293,True
prompt_043_seed02.wav,musicgen-small,"soul, 72 BPM, instrumentation: piano, bass, drums, structure: AABA, 8 bars each, bit-crush",72,,1.0,,,,0.09125930723224762,True
prompt_044_seed00.wav,musicgen-small,"reggae, 174 BPM, instrumentation: violin, cello, piano, structure: verse-chorus-verse-chorus-bridge-chorus, bit-crush",174,,0.8430748301569558,,,,0.06868319623412089,True
prompt_044_seed01.wav,musicgen-small,"reggae, 174 BPM, instrumentation: violin, cello, piano, structure: verse-chorus-verse-chorus-bridge-chorus, bit-crush",174,,0.9306848377972267,,,,0.1474670824318003,True
prompt_044_seed02.wav,musicgen-small,"reggae, 174 BPM, instrumentation: violin, cello, piano, structure: verse-chorus-verse-chorus-bridge-chorus, bit-crush",174,,0.8476778875006448,,,,0.06360268727429641,True
prompt_045_seed00.wav,musicgen-small,"folk, 70 BPM, instrumentation: acoustic guitar, vocals, structure: AABA, 8 bars each, vinyl crackle",70,,1.0,,,,0.24098802040611944,True
prompt_045_seed01.wav,musicgen-small,"folk, 70 BPM, instrumentation: acoustic guitar, vocals, structure: AABA, 8 bars each, vinyl crackle",70,,0.9736763184980074,,,,0.23207792754593748,True
prompt_045_seed02.wav,musicgen-small,"folk, 70 BPM, instrumentation: acoustic guitar, vocals, structure: AABA, 8 bars each, vinyl crackle",70,,0.9999999999999998,,,,0.3052127435419081,True
prompt_046_seed00.wav,musicgen-small,"jazz, 91 BPM, instrumentation: piano, bass, drums, structure: intro-A-B-A, chorus",91,,0.9470224530017712,,,,0.18614461960423345,True
prompt_046_seed01.wav,musicgen-small,"jazz, 91 BPM, instrumentation: piano, bass, drums, structure: intro-A-B-A, chorus",91,,0.7438031466379762,,,,0.18801099067078064,True
prompt_046_seed02.wav,musicgen-small,"jazz, 91 BPM, instrumentation: piano, bass, drums, structure: intro-A-B-A, chorus",91,,0.9844187606220289,,,,0.19011856122973914,True
prompt_047_seed00.wav,musicgen-small,"dubstep, 67 BPM, instrumentation: guitar, bass, drums, structure: AABA, 8 bars each, reverb",67,,0.863154954367759,,,,0.05369227521988573,True
prompt_047_seed01.wav,musicgen-small,"dubstep, 67 BPM, instrumentation: guitar, bass, drums, structure: AABA, 8 bars each, reverb",67,,1.0,,,,0.2508862721289965,True
prompt_047_seed02.wav,musicgen-small,"dubstep, 67 BPM, instrumentation: guitar, bass, drums, structure: AABA, 8 bars each, reverb",67,,1.0,,,,0.12034226277126747,True
